X,Y,DESCRIP10,BUSINESS10,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324199.6575,673254.5809,public house,Spider's Web,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,256-260 MORRISON STREET,EH3 8DT,4451
324177.474,673254.104,bedroom furniture,Grove Bedding, , ,Class 1,Class 1,266 MORRISON STREET,EH3 8DT,4452
324169.0,673254.367000001,flooring,Peter Young Flooring Ltd., , ,Class 1,Class 1,270 MORRISON STREET,EH3 8DT,4453
324525.8258,671057.8258,vacant,vacant,Class 1,Class 1,Class 1,Vacant,364 MORNINGSIDE ROAD,EH10 4QN,4454
324525.9972,671052.514,coffee shop / hot food take-away (South African),Zulu Lounge,Class 3,Class 1,Class 3,Class 3,366 MORNINGSIDE ROAD,EH10 4QN,4455
325704.478,674222.014699999,fashion clothing (denim),G Star, , , ,Class 1,8 MULTREES WALK,EH1 3DQ,4456
325726.0,674228.507300001,hairdresser,Vidal Sassoon, , ,Class 1,Class 1,10 MULTREES WALK,EH1 3DQ,4457
325743.478,674233.014699999,luxury footwear,Kurt Geiger, , , ,Class 1,12 MULTREES WALK,EH1 3DQ,4458
325769.0147,674210.492699999,footwear,Sole, , , ,Class 1,16 MULTREES WALK,EH1 3DQ,4459
325687.1059,673937.037,vacant,vacant, , , ,Vacant, , ,4460
324526.3989,671044.772500001,tea house / café,Loopy Lorna's,Class 3,Class 3,Class 3,Class 3,370-372 MORNINGSIDE ROAD,EH10 5HS,4461
324520.2528,670999.3708,delicatessen (importer of French food & wine),Henri's of Morningside,Class 1,Class 1,Class 1,Class 1,376 MORNINGSIDE ROAD,EH10 5HX,4462
324519.3961,670993.887599999,pottery & craft goods,South Lissens Pottery & Silk Art,Class 4,Class 1,Class 1,Class 1,380 MORNINGSIDE ROAD,EH10 5HX,4463
324518.5393,670989.2612,gifts & fancy goods,Heros,Class 1,Class 1,Class 1,Class 1,382 MORNINGSIDE ROAD,EH10 5HX,4464
324517.6573,670983.682600001,vacant,"vacant (formerly Curvy Girl, ladies clothing)",Class 1,Class 1,Class 1,Vacant,384 MORNINGSIDE ROAD,EH10 5HX,4465
324516.9719,670979.3989,greeting cards,Four Seasons,Class 1,Class 1,Vacant,Class 1,386 MORNINGSIDE ROAD,EH10 5HX,4466
324516.2865,670975.457900001,books,Kay's Bookshop,Class 1,Class 1,Class 1,Class 1,390 MORNINGSIDE ROAD,EH10 5HX,4467
324515.4298,670971.516799999,"ethnic homeware (art, textiles, crafts)",Azalay,Class 1,Class 1,Class 1,Class 1,392 MORNINGSIDE ROAD,EH10 5HX,4468
324514.7416,670966.252800001,café,The Clock Café & Bistro,Class 1,Vacant,Class 3,Class 3,394 MORNINGSIDE ROAD,EH10 5HX,4469
324514.0562,670961.797800001,delicatessen,Morningside Delicatessen,Class 1,Class 1,Class 1,Class 1,396 MORNINGSIDE ROAD,EH10 5HX,4470
324513.1994,670957.514,baker,Greggs,Class 1,Class 1,Class 1,Class 1,400 MORNINGSIDE ROAD,EH10 5HY,4471
324512.6854,670953.7444,dry cleaner & ironing service,Johnsons,Class 1,Class 1,Class 1,Class 1,402 MORNINGSIDE ROAD,EH10 5HY,4472
324511.6854,670949.168500001,hairdresser,404 Hair Design,Class 1,Class 1,Class 1,Class 1,404 MORNINGSIDE ROAD,EH10 5HY,4473
324510.8287,670945.5702,vacant,vacant (formerly Himalayan Footsteps / OJM Travel),Class 1,Class 1,Vacant,Vacant,406 MORNINGSIDE ROAD,EH10 5HY,4474
324510.1433,670941.8006,ladies clothing (knitwear design studio),Ginger Morar,Class 1,Class 1,Class 1,Class 1,410 MORNINGSIDE ROAD,EH10 5HY,4475
324509.6292,670938.373600001,"natural therapies (acupuncture, herbal remedies, weight loss)",Acuremedy,Class 1,Class 1,Class 2,Class 2,412 MORNINGSIDE ROAD,EH10 5HY,4476
324509.1152,670935.4607,arts & crafts (Polish),Beautiful Things,Class 1,Class 1,Class 1,Class 1,414 MORNINGSIDE ROAD,EH10 5HY,4477
324508.3708,670931.2837,residential letting agency,Belvoir Lettings,Class 1,Vacant,Class 11,Class 2,416 MORNINGSIDE ROAD,EH10 5HY,4478
324507.514,670926.8287,coffee shop & Christian community centre,The Open Door,Class 4,Class 3,Class 3,Class 3,420 MORNINGSIDE ROAD,EH10 5HY,4479
324507.6292,670912.227499999,hairdresser (gents),The Barber,Class 1,Class 1,Class 1,Class 1,422 MORNINGSIDE ROAD,EH10 5HY,4480
324509,670910,n/t/c,Newslink of Morningside,Class 1,Class 1,Class 1,Class 1,424 MORNINGSIDE ROAD,EH10 5HY,4481
324486.0506,670903.841600001,bank,Bank of Scotland,Class 2,Class 2,Class 2,Class 2,426 MORNINGSIDE ROAD,EH10 5HY,4482
324762.0052,673172.7513,grocer / convenience store,Sainsbury Local, , ,Class 1,Class 1,3 MORRISON STREET,EH3 8BH,4483
324605,673132,vacant,vacant, , ,Class 3,Vacant,(71) MORRISON STREET,EH3 8BU,4484
324594,673151,vacant,vacant, , ,Class 3,Vacant,(73) MORRISON STREET,EH3 8BU,4485
324563.5017,673171.249600001,ceramic tiles,Ceramic Tiles,Class 1,Class 1,Class 1,Class 1,79 MORRISON STREET,EH3 8BU,4486
324556.9986,673173.000499999,hardware,Murray's Tool Store,Class 1,Class 1,Class 1,Class 1,83 MORRISON STREET,EH3 8BU,4487
324549.2539,673175.249600001,t.v. & electrical goods,Hi-Tec Television,Class 1,Class 1,Class 1,Class 1,85 MORRISON STREET,EH3 8BU,4488
324526.2477,673183.5021,sandwich shop,Sandwich Deli,Class 1,Class 1,Class 1,Class 1,95 MORRISON STREET,EH3 8BX,4489
324521.7456,673185.253,cafe,Olly Bongo's,Class 4,Class 2,Vacant,Class 3,97-101 MORRISON STREET,EH3 8BX,4490
324513.7523,673187.5002,office,Ethnic Minorities Law Centre,Class 4,Class 2,Class 2,Class 4,103 MORRISON STREET,EH3 8BX,4491
324508.2496,673190.001399999,café,All Good Coffee Bar,Class 1,Class 1,Class 3,Class 3,107-109 MORRISON STREET,EH3 8BX,4492
324495.2463,673195.751800001,vacant,vacant,Class 1,Class 4,Class 2,Vacant,113-115 MORRISON STREET,EH3 8BX,4493
324465.0766,673204.1315,hot food take-away,Pierino's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,121 MORRISON STREET,EH3 8AJ,4494
324455.4711,673209.734099999,n/t/c,123 News,Class 1,Class 1,Class 1,Class 1,123 MORRISON STREET,EH3 8AJ,4495
324451.1315,673210.7861,barber,Moroccan Barber,Vacant,Class 1,Class 1,Class 1,127 MORRISON STREET,EH3 8AJ,4496
324444.4465,673212.104,sandwich bar,PG's Sandwich Bar,Class 1,Vacant,Class 1,Class 1,129 MORRISON STREET,EH3 8AJ,4497
324425.0549,673215.2875,drugs campaign office,Scottish Drugs Forum,Class 2,Class 2,Class 2,Class 2,139 MORRISON STREET,EH3 8AJ,4498
324387.8656,673216.997099999,baker,Morrison's Bakery,Class 1,Class 1,Class 1,Class 1,147 MORRISON STREET,EH3 8AG,4499
324379.737,673217.422,restaurant,McKirdy's Steakhouse, , ,Class 3,Class 3,151-155 MORRISON STREET,EH3 8AG,4500
324370.9205,673217.602600001,denture repairs,Dentacare,Class 2,Class 2,Class 2,Class 2,157 MORRISON STREET,EH3 8AG,4501
324367.107,673217.865599999,restaurant,Umair,Class 1,Class 1,Class 3,Class 3,159/161 MORRISON STREET,EH3 8AG,4502
324360.474,673218.1227,printers,Promptpress,Vacant,Class 4,Class 4,Class 4,165 MORRISON STREET,EH3 8AG,4503
324355.3945,673217.657500001,vacant,vacant, , ,Class 1,Vacant,167 MORRISON STREET,EH3 8AG,4504
324328,673220,carpets,Carpet Rite Ltd., , ,Class 1,Class 1,181-183 MORRISON STREET,EH3 8DZ,4505
324322,673215,public house,Carter's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,185 MORRISON STREET,EH3 8DZ,4506
324777.9962,673201.750800001,restaurant (Chinese),Rainbow Arch & Ho Ho Mei Noodle Shack, , ,Class 3,Class 3,8 MORRISON STREET,EH3 8BJ,4507
324752.9943,673202.2487,public house,Lebowski's, , ,SUI GENERIS,SUI GENERIS,16-20A MORRISON STREET,EH3 8BJ,4508
324746.2501,673202.248199999,copy shop,Cpoy Stop,Class 1,Class 1,Class 1,Class 4,22-22A MORRISON STREET,EH3 8BJ,4509
324733.5017,673201.998600001,bicycles,MacDonald for Raleigh, , ,Class 1,Class 1,26-28 MORRISON STREET,EH3 8BJ,4510
324723.747,673202.2487,driving school,British School of Motoring,Class 4,Class 4,Class 4,Class 4,32 MORRISON STREET,EH3 8BJ,4511
324387.3916,673244.1864,public house,Thomson's Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,182-184 MORRISON STREET,EH3 8EB,4512
324381.8685,673244.5809,n/t/c & grocer,Morrison Street Newsagent,Class 1,Class 1,Class 1,Class 1,188 MORRISON STREET,EH3 8EB,4513
324375.9509,673244.7125,second hand goods,Morrison Street Sales,Class 1,Class 4,Class 1,Class 1,190 MORRISON STREET,EH3 8EB,4514
324369.4681,673245.0549,bar/restaurant,The Scotch of St. James,Class 1,Class 3,Class 3,Class 3,192-194 MORRISON STREET,EH3 8EB,4515
324360.9971,673245.314999999,grocer,Accha Oriental Food Company, , ,Class 1,Class 1,198-200 MORRISON STREET,EH3 8EB,4516
324159.8136,673254.6055,restaurant,Ignite,Class 3,Class 3,Class 3,Class 3,272-274 MORRISON STREET,EH3 8DT,4517
324152.0549,673255.0,café & take-away food,Cafe Konak,Class 1,Class 1,Class 3,Class 3,278 MORRISON STREET,EH3 8DT,4518
331438.5575,673423.1505,vacant,vacant,Class 1,Vacant,Vacant,Vacant,21 MORTON STREET,EH15 2HN,4519
331437.6726,673427.354,vacant,vacant,Vacant,Class 11,Class 1,Vacant,23 MORTON STREET,EH15 2HN,4520
331437.2301,673431.557499999,IFA,Integrity,Class 1,Class 1,Class 4,Class 4,25 MORTON STREET,EH15 2HN,4521
326478.9541,672316.4155,letting agency,EH Lettings,Class 1,Class 1,Class 1,Class 2,47 NEWINGTON ROAD,EH9 1QW,4522
326485.9541,672301.123199999,tattoo artist,Love Hate Tattoo,Class 1,Class 1,Class 1,Class 2,59-61 NEWINGTON ROAD,EH9 1QW,4523
326488.3236,672295.3695,dry cleaner,Johnsons,Class 1,Class 1,Class 1,Class 1,65 NEWINGTON ROAD,EH9 1QW,4524
326491.1232,672289.4155,hairdresser,GB Hairdressing,Class 1,Class 1,Class 1,Class 1,69 NEWINGTON ROAD,EH9 1QW,4525
326493.2464,672285.123199999,hot food take-away,Pizza Hut,Class 1,Class 3,SUI GENERIS,SUI GENERIS,73 NEWINGTON ROAD,EH9 1QW,4526
326496.0,672280.4614,sandwich bar,Picnics,Vacant,Class 1,Class 1,Class 1,75 NEWINGTON ROAD,EH9 1QW,4527
326498.3382,672276.077299999,ladies clothing,Trouve,Class 1,Class 1,Class 1,Class 1,77 NEWINGTON ROAD,EH9 1QW,4528
326502.2464,672268.123199999,hot food take-away (Italian),Positano,Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,85-87 NEWINGTON ROAD,EH9 1QW,4529
326505.9541,672261.8309,wine and whisky merchant,Wood Winters,Class 1,Class 1,Class 1,Class 1,91 NEWINGTON ROAD,EH9 1QW,4530
326508.9541,672257.292300001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,95 NEWINGTON ROAD,EH9 1QW,4531
326509.5386,672254.9541,hairdresser (gents),Bernies Barber Shop,Class 1,Class 1,Class 1,Class 1,97 NEWINGTON ROAD,EH9 1QW,4532
326512.7077,672250.0,vacant,vacant,Class 1,Class 1,Class 1,Vacant,101 NEWINGTON ROAD,EH9 1QW,4533
326516.2464,672244.0,restaurant (Bengali & Indian),Voujon,Class 1,Class 1,Vacant,Class 3,107 NEWINGTON ROAD,EH9 1QW,4534
326519.9541,672236.8309,bicycle repairs and sales,Bicycle Repair Man,Class 1,Class 1,Class 1,Class 1,111 NEWINGTON ROAD,EH9 1QW,4535
326523.8309,672229.785,grocer,Choices,Vacant,Class 1,Class 1,Class 1,113-115 NEWINGTON ROAD,EH9 1QW,4536
326404.5532,672400.384099999,betting shop,Ladbrokes,Class 1,Class 2,Class 2,Class 2,2-4 NEWINGTON ROAD,EH9 1QS,4537
326407.7137,672394.4583,hot food take-away,Goodwill,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,6 NEWINGTON ROAD,EH9 1QS,4538
326422.7996,672363.5386,accountants,Pollock & Co. Accountants,Class 2,Class 2,Class 2,Class 2, , ,4539
326442.215,672323.031300001,gifts and cards,Best Wishes,Class 2,Class 2,Vacant,Class 1,22-24 NEWINGTON ROAD,EH9 1QS,4540
326443.9687,672318.0627,chemist,Boots,Class 1,Class 1,Class 1,Class 1,28-30 NEWINGTON ROAD,EH9 1QS,4541
326458.8768,672291.338199999,optician,Dollond & Aitchison,Class 1,Class 1,Class 1,Class 1,56 NEWINGTON ROAD,EH9 1QN,4542
326463.785,672283.3069,vacant,vacant,Class 1,SUI GENERIS,Vacant,Vacant,58 NEWINGTON ROAD,EH9 1QN,4543
326465.5386,672278.922700001,signmakers,Sign a rama,Class 1,Class 1,Class 1,Class 4,60 NEWINGTON ROAD,EH9 1QN,4544
326467.5845,672274.246400001,residential letting agency,The Property Letting Centre,Class 1,Class 1,Class 2,Class 2,64 NEWINGTON ROAD,EH9 1QN,4545
326469.3382,672270.7391,image consultant,Danielle Carr,Class 1,Class 1,Class 1,Class 4,66 NEWINGTON ROAD,EH9 1QN,4546
326473.215,672265.876800001,chiropractor,Optimal Health Chiropractor, , ,Class 1,Class 2, , ,4547
326476.215,672258.5845,public house,The Steamie, , ,SUI GENERIS,SUI GENERIS,72-74 NEWINGTON ROAD,EH9 1QN,4548
326479.8768,672253.292300001,charity shop,"Chest, Heart & Stroke Association Scotland",Class 1,Class 1,Class 1,Class 1,76 NEWINGTON ROAD,EH9 1QN,4549
326481.8768,672249.292300001,vacant,vacant,Class 1,Class 1,Class 1,Vacant,78 NEWINGTON ROAD,EH9 1QN,4550
326484.4614,672244.5845,grocer,Costcutter,Class 1,Class 1,Class 1,Class 1,80 NEWINGTON ROAD,EH9 1QN,4551
326487.2923,672240.0,bank,Santander,Class 2,Class 2,Class 2,Class 2,82 NEWINGTON ROAD,EH9 1QN,4552
326489.8768,672235.876800001,signmakers,Signage,Vacant,Vacant,Class 4,Class 4,84 NEWINGTON ROAD,EH9 1QN,4553
326505,668105,garden centre,Klondyke Garden Centre, , ,Class 1,Class 1,7 MORTONHALL GATE,EH16 6TJ,4554
326230,668508,public house,Stables Bar, , ,SUI GENERIS,SUI GENERIS,50 MORTONHALL GATE,EH16 6TJ,4555
319399,669786,grocer (lic.),Morning Noon and Night, , ,Class 1,Class 1,25 MORVENSIDE CLOSE,EH14 2SH,4556
329099.0999,673857.185699999,hairdressers,Pure Hair,Class 1,Class 1,Vacant,Class 1,"3 MOUNTCASTLE DRIVE, NORT",EH8 7SA,4557
329128.4571,673822.378900001,n/t/c,Sophie's Newsagents,Class 4,Class 1,Class 1,Class 1,"2A MOUNTCASTLE DRIVE, NOR",EH8 7SJ,4558
321259.512,676172.0,hot food take-away,Turkish Kebabs,Vacant,Vacant,SUI GENERIS,SUI GENERIS,49 MUIRHOUSE GARDENS,EH4 4TD,4559
321260,676179,n/t/c,Premier Express,Class 1,Class 1,Vacant,Class 1,51 MUIRHOUSE GARDENS,EH4 4TD,4560
321260.6506,676184.976,n/t/c & post office,Costless Express/ Muirhouse Post Office,Class 1,Class 1,Class 1,Class 1,53-55 MUIRHOUSE GARDENS,EH4 4TD,4561
321261.7893,676200.0,grocer,Premier,Class 1,Class 1,Class 1,Class 1,57 MUIRHOUSE GARDENS,EH4 4TD,4562
325659,674210,"handbags, luggage",LVMH Fashion Group (Louis Vuitton), , ,Class 1,Class 1,1-2 MULTREES WALK,EH1 3DQ,4563
325678.478,674215.507300001,ladies clothing (specialises in large sizes),Marina Rinaldi, , ,Vacant,Class 1,5 MULTREES WALK,EH1 3DQ,4564
325692.9853,674219.507300001,general clothing,AKA Woman, , ,Class 1,Class 1,7 MULTREES WALK,EH1 3DQ,4565
325716.4927,674226.0,maternity wear and childrens clothing,JoJo Maman Bebe, , ,Vacant,Class 1,9 MULTREES WALK,EH1 3DQ,4566
325734.9853,674230.522,restaurant & take-away food,Vin Caffé (Valvona & Crolla), , , ,Class 3,11 MULTREES WALK,EH1 3DQ,4567
325751,674227,designer clothing,Firetrap, , , ,Class 1,13-14 MULTREES WALK,EH1 3DQ,4568
325756.478,674207.0,jeweller,Pandora, , ,Class 1,Class 1,18 MULTREES WALK,EH1 3DQ,4569
325744.0,674203.507300001,optician,Oscar and Fitch (fashion eyeglasses), , , ,Class 1,20 MULTREES WALK,EH1 3DQ,4570
325732.9706,674200.492699999,shoes & footwear,Daniel Footwear, , , ,Class 1,22 MULTREES WALK,EH1 3DQ,4571
323408,672634,vacant,vacant,Class 4,Class 4,Class 4,Vacant,1 MURIESTON PLACE,EH11 2LT,4572
323491.2767,672504.4681,take-away food,Snax Corner,Class 1,Class 1,Class 1,Class 1,2 MURIESTON ROAD,EH11 2JH,4573
322887.6709,673274.6394,launderette,The Murrayfield Launderette,Class 1,Class 1,Class 1,Class 1,1 MURRAYFIELD PLACE,EH12 6AA,4574
322891.696,673275.3103,hairdresser,www.idhair.com,Class 1,Class 1,Class 1,Class 1,3 MURRAYFIELD PLACE,EH12 6AA,4575
322898.6771,673276.9749,jeweller & horologist,Brendan Haddock,Class 1,Class 1,Class 1,Class 1,4 MURRAYFIELD PLACE,EH12 6AA,4576
322903.7086,673278.3166,florist,bloemen ecke,Class 1,Class 1,Class 1,Class 1,6 MURRAYFIELD PLACE,EH12 6AA,4577
322908.7086,673279.2663,chartered surveyors,Shields & Co.,Class 1,Class 4,Class 4,Class 4,8 MURRAYFIELD PLACE,EH12 6AA,4578
322212,671036,supermarket - large,Asda, , ,Class 1,Class 1,3 NEW MARKET ROAD,EH14 1RH,4579
323672,668297,supermarket - large,Morrisons, ,Class 1,Class 1,Class 1,30 NEW SWANSTON,EH10 7AA,4580
331773.7468,671836.0887,kitchen showroom,Farrell Kitchens, , ,Class 1,Class 1,93 NEWCRAIGHALL ROAD,EH21 8RX,4581
331483.5177,671683.411599999,mixed durable goods,Tesco Home, ,Class 1,Class 1,Class 1,(80) NEWCRAIGHALL ROAD,EH15 3HS,4582
331513.1768,671548.588400001,d.i.y. and garden centre,B & Q Warehouse, , ,Class 1,Class 1,80B NEWCRAIGHALL ROAD,EH15 3HS,4583
313699,678353,public house,Hawes Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 NEWHALLS ROAD,EH30 9TA,4584
326963.5287,675988.0363,supermarket,Lidl,Class 1,Class 1,Vacant,Class 1,35 NEWKIRKGATE,EH6 6AA,4585
326961,675979,shoes & footwear,shoes & footwear,Class 1,Class 1,Class 1,Class 1,36 NEWKIRKGATE,EH6 6AA,4586
326957.9005,675968.225099999,vacant,vacant, , ,Class 1,Vacant,37-38 NEWKIRKGATE,EH6 6AA,4587
326955.1256,675960.0,vacant,vacant,Class 1,Class 1,Class 1,Vacant,39 NEWKIRKGATE,EH6 6AA,4588
326953.1939,675953.523600001,optician,Specsavers,Class 1,Class 1,Class 1,Class 1,41 NEWKIRKGATE,EH6 6AA,4589
326950.2513,675943.848200001,chemist,Boots,Class 1,Class 1,Class 1,Class 1,42 NEWKIRKGATE,EH6 6AA,4590
329172.8933,668604.633400001,taxi office,Bluebird Taxi's,Class 1,Vacant,Class 4,Class 4,15 NEWTOFT STREET,EH17 8RG,4591
329169.5232,668601.213400001,hot food take-away,HUI,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,17 NEWTOFT STREET,EH17 8RG,4592
329163.2599,668596.4768,betting shop,William Hill,Class 2,Class 2,Class 2,Class 2,19 NEWTOFT STREET,EH17 8RG,4593
329114.6833,668554.4234,hot food take-away (Chinese),Good Cooking,Class 3,Class 3,SUI GENERIS,SUI GENERIS,39 NEWTOFT STREET,EH17 8RB,4594
329111.5232,668550.210000001,vacant,vacant, , ,Class 11,Vacant,39B NEWTOFT STREET,EH17 8RB,4595
326044.2923,673212.661800001,grocer,Bismillah Foodstore,Vacant,Class 1,Class 1,Class 1,3 NICOLSON SQUARE,EH8 9BH,4596
326038.7536,673210.292300001,office,Victim Support Scotland,Class 1,Class 1,Vacant,Class 2,5 NICOLSON SQUARE,EH8 9BH,4597
326034.6618,673207.9541,vacant,vacant,Class 1,Class 1,Class 1,Vacant,6 NICOLSON SQUARE,EH8 9BH,4598
326028.7682,673205.123199999,hot food take-away,Kebab Mahal,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 NICOLSON SQUARE,EH8 9BH,4599
313538.0,678288.188100001,public house,Two Bridges, , ,SUI GENERIS,SUI GENERIS,2 NEWHALLS ROAD,EH30 9TA,4600
313669.885,678345.807600001,"restaurant, bar & gift shop",The Rail Bridge,Class 3,Class 3,Class 3,Class 3,4 NEWHALLS ROAD,EH30 9TA,4601
313641.5067,678337.199100001,antiques,Cobwebs Antiques, , ,Class 1,Class 1,6(A1) NEWHALLS ROAD,EH30 9TA,4602
313642.4381,678334.840700001,clothing,Bridge View, , ,Class 1,Class 1,6(A2) NEWHALLS ROAD,EH30 9TA,4603
313651.3584,678330.3938,kilt hire,Scotia Kilts, , ,Class 1,Class 1,6(B) NEWHALLS ROAD,EH30 9TA,4604
325629.9705,676999.1919,vacant,vacant,Vacant,Class 2,Vacant,Vacant,7 NEWHAVEN MAIN STREET,EH6 4LJ,4605
325521.0,677012.269400001,vacant,vacant,Class 2,Class 1,Vacant,Vacant,21 NEWHAVEN MAIN STREET,EH6 4NA,4606
325363.8229,677004.630999999,dwelling,dwelling,Class 1,Class 1,Class 1,Class 9, , ,4607
325356.9078,677004.177100001,cafe,Porto & Fi,Class 2,Class 2,Class 2,Class 3,47 NEWHAVEN MAIN STREET,EH6 4NQ,4608
325643.4539,677018.084899999,grocer (lic.),Crollas of Newhaven,Class 1,Class 1,Class 1,Class 1,8 NEWHAVEN MAIN STREET,EH6 4HY,4609
325581.8709,677450.9705,hairdresser,Cheynes, , ,Class 1,Class 1,55(1F) NEWHAVEN PLACE,EH6 4TX,4610
325569.3469,677464.3248,sports clothing,Sweatshop, , ,Class 1,Class 1,55(GF) NEWHAVEN PLACE,EH6 4TX,4611
326104,675769,dwellings,dwellings,Class 1,Class 1,Class 1,Class 9, , ,4612
326044.0613,675757.237600001,dwellings,dwellings,Class 1,Class 1,Class 1,Class 9, , ,4613
326025.9387,675741.1743,dwellings,dwellings,Class 1,Class 1,Vacant,Class 9, , ,4614
325960.7612,676127.911599999,hot food take-away (Chinese),Oriental Kitchen, , ,SUI GENERIS,SUI GENERIS,87-89 NEWHAVEN ROAD,EH6 5QJ,4615
325866.1331,676305.911599999,estate agents,Duncan & Wallace,Class 4,Class 2,Class 2,Class 2,131 NEWHAVEN ROAD,EH6 4NP,4616
325865.4959,676311.2215,bathroom products (display only),Special Care Bathing Ltd,Class 1,Class 1,Class 1,Class 4,133 NEWHAVEN ROAD,EH6 4NP,4617
326139.705,675778.293099999,vacant,vacant,Class 1,Class 1,Class 1,Vacant,8 ELIZAFIELD,EH6 5PY,4618
325999.8774,676007.588099999,audio equipment,Loud & Clear @ The Mill, , ,Class 1,Class 1,70/10 NEWHAVEN ROAD,EH6 5QG,4619
325994.7967,676084.749399999,public house,vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,74-76 NEWHAVEN ROAD,EH6 5QG,4620
325972.814,676163.1149,grocer,Newhaven Licensed Grocer,Class 1,Class 1,Class 1,Class 1,96-98 NEWHAVEN ROAD,EH6 4BS,4621
325970.0529,676168.0,hot food take-away (tandoori),Ahmed Tandoori Takeaway,Class 1,Class 1,SUI GENERIS,SUI GENERIS,100 NEWHAVEN ROAD,EH6 4BS,4622
325966.3273,676175.813999999,vacant,vacant,Class 4,Class 2,Class 2,Vacant,102 NEWHAVEN ROAD,EH6 4BS,4623
325963.9909,676180.4868,hot food take-away,Mulberry Bush,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,104 NEWHAVEN ROAD,EH6 4BS,4624
325915.1768,676273.840500001,veterinary surgery,Batchelor Davidson & Watson,Class 2,Class 2,Class 2,Class 2,124 NEWHAVEN ROAD,EH6 4BR,4625
325912.8405,676278.300799999,joiner,Iain Jones Joinery Services,Class 1,Class 1,Class 4,Class 4,126 NEWHAVEN ROAD,EH6 4BR,4626
325910.9289,676282.548800001,grocer,The Village Store (Premier),Class 1,Class 1,Class 1,Class 1,128 NEWHAVEN ROAD,EH6 4BR,4627
325643.2322,676773.230699999,n/t/c & post office,Newhaven Road Post Office,Class 1,Class 1,Class 1,Class 1,210 NEWHAVEN ROAD,EH6 4QE,4628
325641.8497,676777.385399999,hairdresser,Special Effects,Class 1,Class 1,Class 1,Class 1,210A NEWHAVEN ROAD,EH6 4QE,4629
325640.695,676781.9955,cafe,Ollie's,Class 1,Class 4,Class 4,Class 3,210B NEWHAVEN ROAD,EH6 4QE,4630
325636.8527,676803.001499999,grocer,Lifestyle Stop & Shop,Class 1,Class 1,Class 1,Class 1,218 NEWHAVEN ROAD,EH6 4QE,4631
325637.3095,676823.538699999,antiques,J & J Hardie,Class 4,Class 4,Vacant,Class 1,222-224 NEWHAVEN ROAD,EH6 4JY,4632
325666.4391,676986.8783,hot food take-away (Chinese),Wok Inn,Class 4,SUI GENERIS,SUI GENERIS,SUI GENERIS,258-260 NEWHAVEN ROAD,EH6 4LH,4633
326439.9563,672402.442399999,public house,Reverie, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,1-5 NEWINGTON ROAD,EH9 1QR,4634
326455.7077,672396.4155,self catering units,Southside apartments, , ,Class 3,Demolished, , ,4635
326444.8936,672390.862199999,n/t/c,Samal's Newsagent,Vacant,Vacant,Class 11,Class 1,9 NEWINGTON ROAD,EH9 1QR,4636
