X,Y,DESCRIP04,BUSINESS04,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324840.5031,672492.2501,antiques,Harlequin Antiques,Class 1,Class 1,Class 1,Class 1,30 BRUNTSFIELD PLACE,EH10 4HJ,670
324838.252,672484.9967,mens clothing & kilt hire,Davison Menswear, , ,Class 1,Class 1,31-33 BRUNTSFIELD PLACE,EH10 4HJ,671
324835.2525,672474.4998,pets & pet supplies,Hill Lord & Co.,Class 1,Class 1,Class 1,Class 1,35 BRUNTSFIELD PLACE,EH10 4HJ,672
324834.0019,672468.4969,residential letting agency,Alba Residential,Class 1,Class 1,Class 2,Class 2,36 BRUNTSFIELD PLACE,EH10 4HJ,673
324832.0033,672461.252,"stationery, printing & copying",Scotsec,Class 4,Class 4,Class 1,Class 1,37 BRUNTSFIELD PLACE,EH10 4HJ,674
324830.5026,672455.999500001,Chinese medicine,Chinese Medical Centre,Class 2,Class 2,Class 2,Class 1,38 BRUNTSFIELD PLACE,EH10 4HJ,675
324829.0019,672449.7465,restaurant (Thai),Thai Lemongrass Restaurant,Class 3,SUI GENERIS,Class 3,Class 3,40-41 BRUNTSFIELD PLACE,EH10 4HJ,676
324877.2492,672515.750800001,kitchen furniture & design service,Rushworth & Rose,Vacant,Class 2,Class 1,Class 2,43 BRUNTSFIELD PLACE,EH10 4HJ,677
324742.1182,672286.3166,computers & computer accessories,Ideal Computing,Class 4,Class 1,Class 1,Class 1,78 BRUNTSFIELD PLACE,EH10 4HG,678
324737.0406,672281.307499999,hot food take-away (Chinese),Wok 2000,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,80 BRUNTSFIELD PLACE,EH10 4HG,679
324732.3941,672276.9122,"greeting cards, prints, posters, picture framing",Framers,Class 1,Class 1,Class 1,Class 1,81 BRUNTSFIELD PLACE,EH10 4HG,680
324729.375,672274.0075,"knitting wool & knitted goods (clothing, bags)",Handknit,Vacant,Class 1,Class 1,Class 1,83 BRUNTSFIELD PLACE,EH10 4HG,681
324726.1729,672270.942600001,hot food take-away (Italian),Italian Connection,Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,84 BRUNTSFIELD PLACE,EH10 4HG,682
324719.5122,672265.2883,"clothing alterations and repairs, dressmaking, tailoring",Stitches, , ,Class 1,Class 1,85-86 BRUNTSFIELD PLACE,EH10 4HG,683
318317.3962,668195.8113,vacant,vacant,Class 1,Vacant,Vacant, , , ,684
318323.2013,668195.2075,vacant,vacant,Class 1,Class 1,Vacant, , , ,685
318330.3081,668194.8994,hairdresser,Hair Tech,Class 1,Class 1,Class 1,Class 1,17 BRYCE ROAD,EH14 5LT,686
318540.0132,667926.9059,hot food take-away (Chinese),Sun Luk,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,56 BRYCE ROAD,EH14 5LD,687
318542.0941,667922.9323,florist,Vicky's Flowers,Class 1,Class 1,Class 1,Class 1,60 BRYCE ROAD,EH14 5LD,688
323884.4643,672450.6285,grocer,Zenith Food & Wine,Class 1,Class 1,Class 1,Class 1,1-3 BRYSON ROAD,EH11 1ED,689
323679.8078,672295.3737,dwelling,dwelling,Class 4,Class 4,Class 9,Class 9, , ,690
326350.7996,673763.1545,kilts,Nicolson Highlandwear,Class 1,Class 1,Class 1,Class 1,189 CANONGATE,EH8 8BN,691
326341.9227,673760.446799999,vacant,vacant,Vacant,Vacant,Vacant,Vacant,193 CANONGATE,EH8 8BN,692
326333.2923,673758.1545,"coffee shop, confectionery",Fudge House of Edinburgh,Class 3,Class 3,Class 3,Class 3,197 CANONGATE,EH8 8BN,693
326323.0459,673755.661800001,hot food take-away,Fresco,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,223 CANONGATE,EH8 8BJ,694
326293.9541,673747.492699999,ice cream,Ice Cream Bar,Vacant,Class 1,Class 1,Class 1,229 CANONGATE,EH8 8BJ,695
326242.7369,673732.9541,chocolate confectionery & café,Plaisir Du Chocolat,Class 1,Class 1,Class 1,Class 3,251-253 CANONGATE,EH8 8BQ,696
326217.0459,673725.3236,coffee shop,Has Beans Coffee House, , ,Class 3,Class 3,261 CANONGATE,EH8 8BQ,697
326207.5845,673723.031300001,vacant,vacant, , ,Vacant,Class 1,263 CANONGATE,EH8 8BQ,698
326200.8768,673722.2777,restaurant,Reform Restaurant,Class 1,Class 3,Class 3,Class 3,267 CANONGATE,EH8 8BQ,699
326163.3841,673715.615900001,rugs,Oriental Rugs of Distinction,Class 1,Class 1,Class 1,Class 1,297 CANONGATE,EH8 8BD,700
326157.2464,673714.446799999,grocer,The Scottish Grocer,Vacant,Class 1,Class 1,Class 1,299 CANONGATE,EH8 8BD,701
326606.8309,673845.922700001,musical instruments (bagpipes),Bagpipes Galore,Class 1,Class 1,Class 1,Class 1,82 CANONGATE,EH8 8BZ,702
326536.5845,673813.338199999,musical instruments (organs),Edinburgh Organ Studio,Class 1,Class 1,Class 1,Class 1,98 CANONGATE,EH8 8DD,703
326520.4155,673806.0,hairdresser,Holyrood Barbers,Class 1,Demolished,Class 1,Class 1,110 CANONGATE,EH8 8DD,704
326513.3695,673803.507300001,gifts,Purple Heather, , ,Class 1,Class 1,112 CANONGATE,EH8 8DD,705
326498.6159,673799.338199999,vacant,vacant, , ,Vacant,Class 3,116-118 CANONGATE,EH8 8DD,706
326462.8309,673784.4614,café,Angels Espresso, , ,Class 3,Class 3,136 CANONGATE,EH8 8DD,707
326419,673766,"gifts, curios, jewellery",The Wyrd Shop,Class 1,Class 1,Class 1,Class 1,154 CANONGATE,EH8 8DD,708
326419,673766,clothing (t-shirts & sweaters),Fantastic Scotland,Class 1,Class 1,Class 1,Class 1,156 CANONGATE,EH8 8DD,709
326419,673766,tea room & café,The Tea Room,Class 1,Class 3,Class 3,Class 3,158 CANONGATE,EH8 8DD,710
326409,673763,hot food take-away,Bene's Fish & Chips,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,162 CANONGATE,EH8 8DD,711
326409,673763,"knitwear, crafts",Celtic Knitwear & Crafts,Class 1,Class 1,Class 1,Class 1,164 CANONGATE,EH8 8DD,712
326409,673763,"knitwear, crafts",Celtic Knitwear & Crafts,Class 1,Class 1,Class 1,Class 1,166 CANONGATE,EH8 8DD,713
326396,673754,antiques,Talish Gallery,Vacant,Class 1,Class 1,Class 1,168 CANONGATE,EH8 8DF,714
323777.4623,672415.384400001,hot food take-away,Tico Tico,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,26 BRYSON ROAD,EH11 1DX,715
326103.7077,672929.6305,café / take-away food,Elephant's Sufficiency, , ,Class 3,Class 3,5 BUCCLEUCH STREET,EH8 9JN,716
326117.3695,672874.123199999,"clothing alterations, tailoring, dressmaking",Pan Pan,Class 1,Class 1,Class 1,Class 1,29-31 BUCCLEUCH STREET,EH8 9LT,717
326119.1545,672866.6764,speciality cakes,Barbour,Class 1,Class 1,Class 1,Class 1,35 BUCCLEUCH STREET,EH8 9LT,718
326120.6159,672860.5386,vacant,vacant (formerly Copy & Print Shop),Class 4,Class 1,Vacant,Class 1,37 BUCCLEUCH STREET,EH8 9LT,719
326128.3236,672828.5845,photographic studio,Hamilton Kerr Creations / Snapfax, , ,Class 2,Class 9, , ,720
326141.4468,672781.338199999,restaurant (Indian),Kings Balti, , ,Class 3,Class 3,79 BUCCLEUCH STREET,EH8 9LS,721
326149.9082,672756.5845,public house,Proctors,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,93-95 BUCCLEUCH STREET,EH8 9NG,722
326158.9082,672729.0459,restaurant,Coyaba,Class 3,Class 3,Class 3,Class 3,111-113 BUCCLEUCH STREET,EH8 9NG,723
326163.0,672722.3236,café,Brazillian Sensation,Vacant,SUI GENERIS,Class 3,Class 3,117-119 BUCCLEUCH STREET,EH8 9NG,724
326188.57,672689.707699999,campaign / advice office,Women Onto Work,Vacant,Class 1,Class 2,Class 2,137 BUCCLEUCH STREET,EH8 9NE,725
326193.8309,672682.1086,hairdresser,Violet's Hair Stylists,Class 1,Class 1,Class 1,Class 1,143 BUCCLEUCH STREET,EH8 9NE,726
326197.7391,672676.876800001,ethnic community office,Pakistan Society of Edinburgh,Class 4,Class 2,Class 2,Class 2,145 BUCCLEUCH STREET,EH8 9NE,727
326204.1691,672669.2777,vacant,vacant,Class 1,Class 1,Vacant,Class 9, , ,728
326088.2609,672882.077299999,vacant,vacant (to let),Class 1,Class 2,Vacant,Demolished, , ,729
326101.9541,672846.8455,books,Pickering's Books,Vacant,Vacant,Class 1,Class 3,30 BUCCLEUCH STREET,EH8 9LP,730
326105.4614,672833.7996,hot food take-away (Chinese),Golden House,Vacant,Vacant,SUI GENERIS,SUI GENERIS,36 BUCCLEUCH STREET,EH8 9LP,731
326106.3382,672830.292300001,office - unknown activity,no name on fascia,Class 3,Class 2,Class 4,Class 4,38 BUCCLEUCH STREET,EH8 9LP,732
326106.8768,672827.3695,public house,Meadow Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,42-44 BUCCLEUCH STREET,EH8 9LP,733
326166.0313,672673.5678,vacant,vacant,Class 1,Class 3,Vacant,Class 3,118 BUCCLEUCH STREET,EH8 9NQ,734
326172.1837,672666.077299999,vacant,vacant,Class 1,Class 1,Vacant,Vacant,124 BUCCLEUCH STREET,EH8 9NQ,735
326581,675042,electrical contractors,John Redpath,Class 4,Class 4,Class 4,Class 4,1 BUCHANAN STREET,EH6 8SJ,736
326646.4165,675132.7818,community development office,Pilmeny Development Project, , ,Class 2,Class 2,19/21 BUCHANAN STREET,EH6 8SQ,737
326714.5669,675161.8268,public house,Dizzies,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,25 BUCHANAN STREET,EH6 8SQ,738
326699.0236,675170.0,office,n/a,Vacant,UNKNOWN USE,Class 4,Vacant,28 BUCHANAN STREET,EH6 8RE,739
324651.7101,668601.2513,restaurant,Tusitala Pavilion, , ,Class 3,Class 3,47 BUCKSTONE TERRACE,EH10 6QR,740
324476.9807,669054.852299999,bank,Bank of Scotland / HBOS,Class 2,Class 2,Class 2,Class 2,2 BUCKSTONE TERRACE,EH10 6PZ,741
324480.5602,669048.1636,n/t/c,Buckstone Newsagent,Class 1,Class 1,Class 1,Class 1,4 BUCKSTONE TERRACE,EH10 6PZ,742
324482.6148,669043.669299999,solicitors,"Allingham & Co., Solicitors",Class 2,Class 2,Class 2,Class 2,4A BUCKSTONE TERRACE,EH10 6PZ,743
324485.0545,669038.918199999,"post office, greengrocer",Buckstone Terrace Post Office,Class 1,Class 1,Class 1,Class 1,8 BUCKSTONE TERRACE,EH10 6PZ,744
324486.4943,669034.645500001,hairdresser,Headturner,Class 1,Class 1,Class 1,Class 1,8A BUCKSTONE TERRACE,EH10 6PZ,745
324489.175,669029.521600001,baker,Breadstix,Class 1,Class 1,Class 1,Class 1,10 BUCKSTONE TERRACE,EH10 6PZ,746
324491.5796,669023.887499999,chemist,Moss Pharmacy,Class 1,Class 1,Class 1,Class 1,10A BUCKSTONE TERRACE,EH10 6PZ,747
324493.6693,669018.863600001,wine merchant,Thresher,Class 1,Class 1,Class 1,Class 1,14 BUCKSTONE TERRACE,EH10 6PZ,748
324496.1091,669013.3421,videotape hire,Global Video,Class 1,Class 1,Class 1,Class 3,16 BUCKSTONE TERRACE,EH10 6PZ,749
324506.0369,668911.1108,wine merchant,Majestic Wine Warehouses, , ,Class 1,Class 1,26-34 BUCKSTONE TERRACE,EH10 6QB,750
318656.1182,673968.020199999,vacant,vacant,Vacant,Class 2,Vacant,Demolished, , ,751
318656.196,673961.5649,hairdresser (ladies & gents),James Kelman & Jane Montgomery,Class 1,Class 1,Class 1,Demolished, , ,752
318655.8415,673955.2248,vacant,vacant,Class 1,Class 1,Vacant, , , ,753
318655.7493,673946.9078,n/t/c & post office,East Craigs Post Office Newsagents,Class 1,Class 1,Class 1,Demolished, , ,754
318662.4986,673924.662799999,supermarket,Safeway,Class 1,Class 1,Class 1,Demolished, , ,755
312231.2246,677684.8467,petrol filling station & shop,BP Connect, , ,Class 1,Class 1,(1) BUILYEON ROAD, ,756
312322.5918,677672.7041,restaurant & hot food take-away,McDonalds, , ,Class 3,Class 3,6 BUILYEON ROAD,EH30 9YJ,757
327524,667908,hot food take-away (Chinese),Hui,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 BURDIEHOUSE TERRACE,EH17 8AQ,758
327312.843,675674.3873,public house,Smugglers,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 9, , ,759
327114.5359,674413.719000001,bicycles,Sandy Gilchrist,Class 1,Class 1,Class 1,Class 1,1 CADZOW PLACE,EH7 5SN,760
327119.5033,674414.4641,hairdresser,A Cut Above,Class 1,Class 1,Class 1,Class 1,3 CADZOW PLACE,EH7 5SN,761
327125.0916,674414.960899999,t.v. & video repairs,Armchair Theatre Video,Class 1,Class 1,Class 1,Class 1,4(01) CADZOW PLACE,EH7 5SN,762
327134.013,674414.9739,unknown,Consultation &  Advocacy Promotion Services  Ltd.,Class 1,UNKNOWN USE,UNKNOWN USE,UNKNOWN USE,5 CADZOW PLACE,EH7 5SN,763
327140.0981,674414.725500001,restaurant,The Sense,Class 3,Class 3,Class 3,Class 3,7-8 CADZOW PLACE,EH7 5SN,764
327147.9084,674414.2092,second-hand furniture,Abbey Saleroom,Class 1,Class 1,Class 1,Class 1,9 CADZOW PLACE,EH7 5SN,765
327152.8758,674413.7125,financial services,Consumer Finance Ltd,Class 1,Class 4,Class 2,Class 2,11 CADZOW PLACE,EH7 5SN,766
327157.719,674413.215700001,hot food take-away,Wander,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,12 CADZOW PLACE,EH7 5SN,767
327168.7647,674412.3204,n/t/c,KB Stores,Class 1,Class 1,Class 1,Class 1,14-15 CADZOW PLACE,EH7 5SN,768
327173.7321,674411.6994,hot food take-away,Bar B Q House,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,17 CADZOW PLACE,EH7 5SN,769
327180.1372,674410.960899999,hairdresser,Changes,Class 1,Class 1,Class 1,Vacant,18 CADZOW PLACE,EH7 5SN,770
327185.2288,674410.3399,t.v. & video repairs,Selectron,Class 1,Class 1,Class 1,Class 2,19 CADZOW PLACE,EH7 5SN,771
327190.072,674409.8432,public house,Station Bar,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,21 CADZOW PLACE,EH7 5SN,772
319116.5808,670383.3902,grocer (lic.),Calder Park Supermarket, , ,Class 1,Class 1,2-6 CALDER PARK,EH11 4JN,773
319143.4549,670382.632099999,vacant,vacant, , ,Vacant,SUI GENERIS,8 CALDER PARK,EH11 4JN,774
319150.2419,670382.4805,hardware & post office,Calder Crossway Sub Post Office,Class 1,Class 1,Class 1,Class 1,10-12 CALDER PARK,EH11 4JN,775
319156.0,670382.238600001,vacant,vacant,Class 1,Class 1,Vacant, , , ,776
319161.0,670382.0869,baker,n/a,Vacant,Class 1,Class 1,SUI GENERIS,14 CALDER PARK,EH11 4JN,777
319165.6968,670381.9353,hairdresser,A. & M. Methven,Class 1,Class 1,Class 1,Vacant,16 CALDER PARK,EH11 4JN,778
319170.2419,670381.845000001,chemist,Calder Pharmacy (Vantage),Class 1,Class 1,Class 1,Class 1,18 CALDER PARK,EH11 4JN,779
320343.2412,670908.853399999,grocer / convenience store,Scotmid,Class 1,Class 1,Class 1,Class 1,283-289 CALDER ROAD,EH11 4RH,780
320331.128,670904.231899999,chemist,D. & A. Mackinnon Pharmacy,Class 1,Class 1,Class 1,Class 1,291 CALDER ROAD,EH11 4RH,781
320287.744,670888.4954,café,OZ Café,Class 1,Class 1,Class 3,Class 3,329 CALDER ROAD,EH11 4AH,782
320283.1447,670886.870100001,wine merchant,Haddows,Class 1,Class 1,Class 1,Class 1,331 CALDER ROAD,EH11 4AH,783
320279.1633,670885.248600001,tanning studio,Tan Stand,Class 1,Class 1,Class 11,Class 11,333 CALDER ROAD,EH11 4AH,784
320272.0724,670882.3191,government office,Driving Standards Agency, , ,Class 4,Class 2,335-337 CALDER ROAD,EH11 4AH,785
320265.9852,670879.4211,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Vacant,339 CALDER ROAD,EH11 4AH,786
320260.0575,670876.6382,grocer (lic.),Calder Road Food Store (Premier), , ,Class 1,Class 1,341-343 CALDER ROAD,EH11 4AH,787
320252.9573,670873.4211,vacant,vacant,Class 1,Class 1,Vacant,Class 1,345 CALDER ROAD,EH11 4AH,788
319699.6328,670712.2576,grocer / convenience store,Costcutter,Class 1,Class 1,Class 1,Class 1,483 CALDER ROAD,EH11 4AW,789
319701.3289,670705.7556,chemist,David King Pharmacy,Class 1,Class 1,Class 1,Class 1,483A CALDER ROAD,EH11 4AW,790
319703.5905,670694.7305,public house,Artful Dodger,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,485 CALDER ROAD,EH11 4AW,791
319715.181,670690.2074,hot food take-away,Eastern Tandoori,Vacant,Vacant,SUI GENERIS,SUI GENERIS,487 CALDER ROAD,EH11 4AW,792
319716.3118,670681.726500001,hot food take-away,Aldos Takeaway,Vacant,Vacant,SUI GENERIS,SUI GENERIS,487A CALDER ROAD,EH11 4AW,793
319708.1136,670677.486099999,hot food take-away (Chinese),Golden Shell,Vacant,SUI GENERIS,SUI GENERIS,SUI GENERIS,489 CALDER ROAD,EH11 4AW,794
319702.7424,670676.638,solicitors,Angus Mclennan & Co. Solicitors,Class 1,Class 1,Class 2,Class 2,489A CALDER ROAD,EH11 4AW,795
319697.9366,670675.789899999,solarium,Sun Spot,Class 1,Vacant,Class 11, , , ,796
319692.0,670674.6592,vacant,vacant,Class 1,Class 1,Vacant, , , ,797
319687.7596,670674.093800001,baker,A. & J. Kelly,Class 1,Class 1,Class 1,Class 1,493 CALDER ROAD,EH11 4AW,798
319682.1731,670673.0,grocer,Sighthill General Store, , ,Class 1,Class 1,493A CALDER ROAD,EH11 4AW,799
319683.1982,670692.653899999,bank,Lloyds TSB Scotland, , ,Class 2,Vacant,495 CALDER ROAD,EH11 4AW,800
319681.823,670700.1017,n/t/c,R.S. McColl,Class 1,Class 1,Class 1,Class 1,497 CALDER ROAD,EH11 4AW,801
319680.6922,670705.472899999,betting shop,Ladbrokes,Class 2,Class 2,Class 2,Class 1,499 CALDER ROAD,EH11 4AW,802
319671.646,670709.1479,car hire,Enterprise Rent-a-car,Class 1,Class 1,SUI GENERIS,SUI GENERIS,501 CALDER ROAD,EH11 4AW,803
319602.7094,670677.080600001,vacant,vacant, ,SUI GENERIS,Vacant, , , ,804
319650,670773,vacant,vacant, , ,Vacant,Vacant,382 CALDER ROAD,EH11 4AS,805
324056.9785,672872.0,grocer & n/t/c,News R Us,Class 1,Class 1,Class 1,Class 1,14-16 CALEDONIAN CRESCENT,EH11 2AJ,806
323966.6488,672951.733999999,architects,CiAO  (City Architects Office),Class 1,Class 1,Class 4,Vacant,6 CALEDONIAN PLACE,EH11 2AS,807
325956.4533,674096.467900001,public house,Pivo, , ,SUI GENERIS,SUI GENERIS,2-6 CALTON ROAD,EH8 8DL,808
324866.2492,673394.252,public house,Traverse Theatre Café Bar, , ,SUI GENERIS,SUI GENERIS,10(1F) CAMBRIDGE STREET,EH1 2ED,809
324884.9986,673379.7542,restaurant,Atrium Restaurant, , ,Class 3,Class 3,(10A) CAMBRIDGE STREET,EH1 2ED,810
327537.4304,674353.513900001,t.v. aerial installation,Aerial-rite,Class 1,Class 4,Class 4,Class 4,1 CAMBUSNETHAN STREET,EH7 5TZ,811
327559.5214,674345.888699999,hairdresser,Scissors Sisters,Class 4,Vacant,Class 1,Class 1,4 CAMBUSNETHAN STREET,EH7 5UA,812
327553.0721,674398.5085,vacant,vacant,Vacant,Class 2,Vacant,Class 9, , ,813
327552.4901,674402.290999999,upholsterer,John White,UNKNOWN USE,Class 4,Class 4,Class 4,18 CAMBUSNETHAN STREET,EH7 5UA,814
324552.3202,671181.227499999,vacant,vacant,Class 2,Class 2,Vacant,Class 1,1 CANAAN LANE,EH10 4SZ,815
325681.0222,673323.690400001,"books, crystals",(Un)Familiar, , ,Class 1,Class 1,19 CANDLEMAKER ROW,EH1 2QG,816
325679.4918,673327.3037,solicitors,Winning Defence Lawyers,Vacant,Class 4,Class 2,Class 3,21 CANDLEMAKER ROW,EH1 2QG,817
325674.8178,673334.243000001,builders office,McLoud Builders,Class 1,Class 1,Class 4,Vacant,25 CANDLEMAKER ROW,EH1 2QG,818
325673.5526,673337.204399999,comics,Deadhead Comics,Class 1,Class 1,Class 1,Class 1,27 CANDLEMAKER ROW,EH1 2QG,819
325653.4089,673361.083000001,public house,Oz Bar, , ,SUI GENERIS,SUI GENERIS,31-33 CANDLEMAKER ROW,EH1 2QG,820
325617.4311,673378.204399999,antiques,Joys,Class 1,Class 1,Class 1,Class 1,39 CANDLEMAKER ROW,EH1 2QB,821
325621.9393,673376.348099999,art gallery,Portfolio,Class 1,Class 1,Class 1,Class 1, , ,822
325686.5956,673279.1215,"gifts, souvenirs",Curiosity Shop, , ,Class 1,Vacant,26B CANDLEMAKER ROW,EH1 2QE,823
325685.917,673285.386700001,public house,Greyfriars Bobby,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,30-34 CANDLEMAKER ROW,EH1 2QE,824
325673.3867,673306.5911,knitwear,Scottish Designer Knitwear,Class 1,Class 1,Class 1,Class 1,42 CANDLEMAKER ROW,EH1 2QE,825
325670.1215,673312.060699999,restaurant,Atlas Restaurant,Class 1,Class 3,Class 3,Class 3,44 CANDLEMAKER ROW,EH1 2QE,826
325666.4474,673319.5911,clothing,Underground Nation,Class 1,Class 1,Class 1,Class 1,46 CANDLEMAKER ROW,EH1 2QE,827
325662.243,673327.2652,tattoo studio,Venus Flytrap Tattoo,Class 1,Class 2,Class 2,Class 2,50 CANDLEMAKER ROW,EH1 2QE,828
325658.7956,673331.7733,antiques,Still Life,Class 1,Class 1,Class 1,Class 1,54 CANDLEMAKER ROW,EH1 2QE,829
325655.1215,673336.0,books,Avizandum,Class 1,Vacant,Class 1,Class 1,56A CANDLEMAKER ROW,EH1 2QE,830
325652.2044,673338.1215,books,Avizandum,Class 1,Class 1,Class 1,Class 1,58 CANDLEMAKER ROW,EH1 2QE,831
325645.8563,673343.0,"business sercices - marketing, accounting",Spin Off Events / Mense,Class 1,Class 1,Class 4,Class 1,62-64 CANDLEMAKER ROW,EH1 2QE,832
325249.0886,675010.2531,hot food take-away (Chinese),Canonmills Chinese take-away,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,12 CANON STREET,EH3 5HE,833
326724.3382,673919.661800001,clothing & highland dress hire,A' the Best  fae Scotland,Class 1,Class 1,Class 1,Class 1, , ,834
326709.7536,673909.9541,professional sound & lighting sysytems,Pegasus Sound & Light,Vacant,Class 4,Class 4,Class 4,23-25 CANONGATE,EH8 8BX,835
326696.1691,673902.9541,vacant,vacant,Class 1,Vacant,Vacant,Vacant,29 CANONGATE,EH8 8BS,836
326597.5845,673865.492699999,public house,Jenny Ha's,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,67 CANONGATE,EH8 8BS,837
326584.1691,673859.123199999,café & tea room,Clarinda's Tea Room,Class 3,Class 3,Class 3,Class 3,69 CANONGATE,EH8 8BS,838
326552.8768,673844.9541,gifts & souvenirs,The Genuine Article,Class 1,Class 1,Class 1,Class 1,97 CANONGATE,EH8 8BP,839
326535.2923,673837.8309,grocer,Canongate Stores,Class 1,Class 1,Class 1,Class 1,101 CANONGATE,EH8 8BP,840
326515.3382,673824.8309,knitwear,Old Town Knitwear,Class 1,Class 1,Class 1,Class 1,125 CANONGATE,EH8 8BP,841
326502.8768,673819.9541,"knitwear, fancy goods",T.N. Middlemass,Class 1,Class 1,Class 1,Class 1,131 CANONGATE,EH8 8BP,842
326497.6159,673818.2004,dolls and teddy bears,Geraldine's of Edinburgh,Class 1,Vacant,Class 1,Class 1,133-135 CANONGATE,EH8 8BP,843
326483.3382,673813.908199999,Christmas decorations,Ye Olde Christmas Shoppe,Class 1,Class 1,Class 1,Class 1,143-145 CANONGATE,EH8 8BN,844
326404.5073,673785.4781,public house,Tolbooth Tavern,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,167 CANONGATE,EH8 8BN,845
326394.5073,673784.3236,"jewellery, gifts",Historic Connections,Class 1,Class 1,Class 1,Class 1,173 CANONGATE,EH8 8BN,846
326386.6305,673780.615900001,second-hand books,The Old Children's Bookshelf,Class 1,Class 1,Class 1,Class 1,175 CANONGATE,EH8 8BN,847
326373.6305,673775.031300001,"old maps, prints",Carson Clark Gallery,Class 1,Vacant,Class 1,Class 1,181-183 CANONGATE,EH8 8BN,848
326360.7536,673766.400900001,vacant,vacant,Class 1,Class 1,Vacant,Class 1,187 CANONGATE,EH8 8BN,849
326396,673754,specialist whiskies,Cadenhead's Whisky Shop,Class 1,Class 1,Class 1,Class 1,172 CANONGATE,EH8 8DF,850
326282.0146,673721.492699999,"heraldry, coats of arms",Family Crests,Class 1,Class 1,Class 1,Class 3,204 CANONGATE,EH8 8DQ,851
326273.0,673718.338199999,n/t/c,News Plus,Class 1,Class 1,Class 1,Class 1,208 CANONGATE,EH8 8DQ,852
326261.2923,673714.659600001,public house,The Canon's Gait,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,232 CANONGATE,EH8 8DQ,853
326236.4133,673706.8266,restaurant,Pancho Villa's,Class 3,Class 3,Class 3,Class 3,240 CANONGATE,EH8 8AB,854
326212.2923,673703.137800001,grocer,Royal Mile General Grocer & Off License,Class 1,Class 1,Class 1,Class 1,244 CANONGATE,EH8 8AB,855
326209.3695,673702.8455,"tattoo studio, body piercing",Tribal Body Jewellery,Class 1,Class 1,Class 2,Class 2,248 CANONGATE,EH8 8AA,856
